pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
SL,9/5/15,93,-3.22,6.01,"Arrieta, Jake",502671,453562,,swinging_strike,,,,,14,Paul Goldschmidt strikes out swinging.,R,R,R,CHC,AZ,S,,,0,0,2015,0.24,0.82,0.07,1.43,,,,0,7,Top,,,,,424325,,150905_151342,8.572,-134.917,-8.397,1.273,25.325,-20.779,3.49,1.61,,,,92.3,2552,5.9,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,,,,,,,,46,1,Slider,2,0,0,2,0,2,0,2,Standard,Standard,,0,-0.032
CH,9/5/15,89.9,-3.27,5.89,"Arrieta, Jake",572041,453562,strikeout,swinging_strike,,,,,7,A.J. Pollock strikes out swinging.,R,R,R,CHC,AZ,S,2,,2,2,2015,-1.29,0.36,-0.71,1.6,,,,2,6,Top,,,,,424325,,150905_150328,9.824,-130.486,-5.75,-16.701,28.166,-27.13,3.45,1.52,,,,89,1720,6.1,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,,,0,1,0,0,,42,5,Changeup,2,0,0,2,0,2,0,2,Standard,Standard,,0.012,-0.081
CH,9/5/15,89,-3.11,6,"Arrieta, Jake",572041,453562,,ball,,,,,14,A.J. Pollock strikes out swinging.,R,R,R,CHC,AZ,B,,,1,2,2015,-1.27,0.78,1.15,2.27,,,,2,6,Top,,,,,424325,,150905_150302,14.16,-128.753,-5.028,-16.829,25.476,-22.794,3.45,1.52,,,,87.9,1745,6,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,,,,,,,,42,4,Changeup,2,0,0,2,0,2,0,2,Standard,Standard,,0,0.014
SI,9/5/15,95.8,-2.89,6,"Arrieta, Jake",572041,453562,,foul,,,,,6,A.J. Pollock strikes out swinging.,R,R,R,CHC,AZ,S,,,1,1,2015,-1.02,0.96,0.32,2.57,,,,2,6,Top,,,,,424325,,150905_150231,11.66,-138.921,-6.044,-15.512,27.651,-18.774,3.45,1.52,,,,95.3,2309,6.2,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,,,,,,,,42,3,Sinker,2,0,0,2,0,2,0,2,Standard,Standard,,0,-0.024
SI,9/5/15,96.2,-2.94,6.09,"Arrieta, Jake",572041,453562,,foul,,,,,5,A.J. Pollock strikes out swinging.,R,R,R,CHC,AZ,S,,,1,0,2015,-1.14,1.15,0.03,2.57,,,,2,6,Top,,,,,424325,,150905_150206,11.334,-139.411,-6.732,-17.317,32.266,-16.114,3.45,1.52,,,,95.1,2329,6.2,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,,,,,,,,42,2,Sinker,2,0,0,2,0,2,0,2,Standard,Standard,,0,-0.021
SI,9/5/15,96.2,-2.79,5.96,"Arrieta, Jake",572041,453562,,ball,,,,,14,A.J. Pollock strikes out swinging.,R,R,R,CHC,AZ,B,,,0,0,2015,-1.09,0.96,2.16,1.21,,,,2,6,Top,,,,,424325,,150905_150149,16.783,-138.69,-9.735,-17.422,28.911,-18.121,3.45,1.52,,,,94.9,2381,6.1,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,,,,,,,,42,1,Sinker,2,0,0,2,0,2,0,2,Standard,Standard,,0,0.014
CU,9/5/15,82.3,-3.15,6.31,"Arrieta, Jake",542255,453562,field_out,hit_into_play,,,,,8,"Ender Inciarte grounds out, first baseman Anthony Rizzo to pitcher Jake Arrieta.",R,L,R,CHC,AZ,X,3,ground_ball,0,2,2015,0.96,-1.12,0.26,1.9,,,,1,6,Top,151.44,169.23,,,424325,,150905_150058,6.376,-119.646,-1.262,7.608,26.016,-42.684,3.2,1.33,32,90.8,-2,80.9,2794,5.9,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,0.313,0.282,0,1,0,0,2,41,3,Curveball,2,0,0,2,0,2,0,2,Standard,Standard,,0.021,-0.095
SI,9/5/15,96.6,-2.96,6.17,"Arrieta, Jake",542255,453562,,swinging_strike,,,,,11,"Ender Inciarte grounds out, first baseman Anthony Rizzo to pitcher Jake Arrieta.",R,L,R,CHC,AZ,S,,,0,1,2015,-1.1,1.11,-1.15,2.74,,,,1,6,Top,,,,,424325,,150905_150041,7.938,-140.231,-6.495,-16.158,32.931,-16.486,3.2,1.33,,,,95.3,2391,6,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,,,,,,,,41,2,Sinker,2,0,0,2,0,2,0,2,Standard,Strategic,,0,-0.035
SL,9/5/15,90.5,-3.31,5.95,"Arrieta, Jake",542255,453562,,missed_bunt,,,,,8,"Ender Inciarte grounds out, first baseman Anthony Rizzo to pitcher Jake Arrieta.",R,L,R,CHC,AZ,S,,,0,0,2015,0.42,0.52,0.09,1.67,,,,1,6,Top,,,,,424325,,150905_150016,8.226,-131.4,-6.308,3.203,26.404,-25.119,3.2,1.33,,,,89.4,2539,5.9,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,,,,,,,,41,1,Slider,2,0,0,2,0,2,0,2,Standard,Standard,,0,-0.025
CU,9/5/15,83.1,-2.98,6.29,"Arrieta, Jake",630111,453562,strikeout,swinging_strike,,,,,14,Yasmany Tomas strikes out swinging.,R,R,R,CHC,AZ,S,2,,0,2,2015,1.06,-1.07,1.27,1.9,,,,0,6,Top,,,,,424325,,150905_145938,8.336,-120.777,-1.474,8.293,26.435,-42.385,3.61,1.7,,,,81.2,2897,5.5,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,,,0,1,0,0,,40,3,Curveball,2,0,0,2,0,2,0,2,Standard,Standard,,0.03,-0.146
FF,9/5/15,95.8,-2.95,6.2,"Arrieta, Jake",630111,453562,,swinging_strike,,,,,12,Yasmany Tomas strikes out swinging.,R,R,R,CHC,AZ,S,,,0,1,2015,-0.9,1.37,0.24,3.76,,,,0,6,Top,,,,,424325,,150905_145921,11.317,-138.932,-4.135,-14.139,32.557,-13.944,3.61,1.7,,,,95,2552,6.3,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,,,,,,,,40,2,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,,0,-0.046
SI,9/5/15,95.6,-2.97,6.11,"Arrieta, Jake",630111,453562,,called_strike,,,,,6,Yasmany Tomas strikes out swinging.,R,R,R,CHC,AZ,S,,,0,0,2015,-1.19,1.11,0.3,2.68,,,,0,6,Top,,,,,424325,,150905_145905,12.215,-138.516,-6.31,-17.763,29.397,-16.841,3.61,1.7,,,,94.5,2553,6,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,,,,,,,,40,1,Sinker,2,0,0,2,0,2,0,2,Standard,Standard,,0,-0.032
SL,9/5/15,92.4,-3.08,6.05,"Arrieta, Jake",572008,453562,field_out,hit_into_play,,,,,2,Chris Owings flies out to center fielder Dexter Fowler.,R,R,R,CHC,AZ,X,8,fly_ball,2,1,2015,0.27,0.58,0.18,2.69,,,,2,5,Top,112.82,84.87,,,424325,,150905_144828,8.403,-134.319,-4.394,1.639,25.105,-24.507,3.16,1.45,263,81.8,45,91.6,2586,5.8,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,0.007,0.008,0,1,0,0,3,35,4,Slider,1,0,0,1,0,1,0,1,Standard,Standard,,0.014,-0.111
CH,9/5/15,89.3,-2.93,5.85,"Arrieta, Jake",572008,453562,,ball,,,,,14,Chris Owings flies out to center fielder Dexter Fowler.,R,R,R,CHC,AZ,B,,,1,1,2015,-1.34,0.6,1.98,0.24,,,,2,5,Top,,,,,424325,,150905_144806,16.035,-128.712,-9.601,-17.919,24.675,-23.912,3.16,1.45,,,,88,1713,6.1,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,,,,,,,,35,3,Changeup,1,0,0,1,0,1,0,1,Standard,Strategic,,0,0.019
SI,9/5/15,95.6,-2.78,6.01,"Arrieta, Jake",572008,453562,,ball,,,,,14,Chris Owings flies out to center fielder Dexter Fowler.,R,R,R,CHC,AZ,B,,,0,1,2015,-1.15,0.96,0.92,1.93,,,,2,5,Top,,,,,424325,,150905_144748,13.318,-138.282,-7.846,-17.232,26.094,-18.622,3.16,1.45,,,,94.9,2306,6.1,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,,,,,,,,35,2,Sinker,1,0,0,1,0,1,0,1,Standard,Standard,,0,0.01
SI,9/5/15,95.3,-2.65,6.17,"Arrieta, Jake",572008,453562,,called_strike,,,,,3,Chris Owings flies out to center fielder Dexter Fowler.,R,R,R,CHC,AZ,S,,,0,0,2015,-1.15,0.99,0.34,2.68,,,,2,5,Top,,,,,424325,,150905_144733,11.282,-138.145,-6.17,-16.937,28.668,-18.485,3.16,1.45,,,,95,2263,6.4,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,,,,,,,,35,1,Sinker,1,0,0,1,0,1,0,1,Standard,Standard,,0,-0.016
SI,9/5/15,94.8,-2.87,6.25,"Arrieta, Jake",592273,453562,field_out,hit_into_play,,,,,2,"Brandon Drury grounds out, third baseman Javier Baez to first baseman Anthony Rizzo.",R,R,R,CHC,AZ,X,5,ground_ball,0,0,2015,-1.2,0.97,-0.04,3.32,,,,1,5,Top,110.28,170.75,,,424325,,150905_144646,10.892,-137.561,-4.454,-17.33,28.58,-19.215,3.53,1.58,5,74.1,-36,93.6,2268,5.8,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,0.053,0.051,0,1,0,0,2,34,1,Sinker,1,0,0,1,0,1,0,1,Standard,Standard,,0.023,-0.155
SI,9/5/15,96.3,-2.68,6.22,"Arrieta, Jake",571875,453562,strikeout,called_strike,,,,,2,Jake Lamb called out on strikes.,R,L,R,CHC,AZ,S,2,,1,2,2015,-1.15,1.09,0.21,3.07,,,,0,5,Top,,,,,424325,,150905_144617,11.111,-139.644,-5.602,-17.265,29.018,-17.107,3.51,1.56,,,,95.9,2337,6.3,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,,,0,1,0,0,,33,4,Sinker,1,0,0,1,0,1,0,1,Standard,Standard,,0.032,-0.165
SI,9/5/15,95.9,-2.88,6.13,"Arrieta, Jake",571875,453562,,swinging_strike,,,,,11,Jake Lamb called out on strikes.,R,L,R,CHC,AZ,S,,,1,1,2015,-1.23,0.8,-0.97,2.54,,,,0,5,Top,,,,,424325,,150905_144558,8.445,-139.169,-6.158,-17.586,27.352,-20.809,3.51,1.56,,,,95.3,2221,6.1,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,,,,,,,,33,3,Sinker,1,0,0,1,0,1,0,1,Standard,Standard,,0,-0.05
CU,9/5/15,83.8,-2.92,6.16,"Arrieta, Jake",571875,453562,,ball,,,,,14,Jake Lamb called out on strikes.,R,L,R,CHC,AZ,B,,,0,1,2015,0.52,-0.81,0.93,-0.28,,,,0,5,Top,,,,,424325,,150905_144536,8.52,-121.476,-7.389,3.526,22.43,-38.98,3.51,1.56,,,,81.9,,5.3,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,,,,,,,,33,2,Curveball,1,0,0,1,0,1,0,1,Standard,Standard,,0,0.023
SI,9/5/15,94.9,-2.95,6.18,"Arrieta, Jake",571875,453562,,called_strike,,,,,5,Jake Lamb called out on strikes.,R,L,R,CHC,AZ,S,,,0,0,2015,-1.04,0.99,0.06,2.62,,,,0,5,Top,,,,,424325,,150905_144520,11.014,-137.55,-6.338,-15.233,25.517,-18.597,3.51,1.56,,,,94.1,2362,5.9,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,,,,,,,,33,1,Sinker,1,0,0,1,0,1,0,1,Standard,Standard,,0,-0.032
CH,9/5/15,89.4,-3.35,6.03,"Arrieta, Jake",457454,453562,strikeout,swinging_strike,,,,,13,Jarrod Saltalamacchia strikes out swinging.,R,L,R,CHC,AZ,S,2,,2,2,2015,-1.34,-0.03,-1.26,2.31,,,,2,4,Top,,,,,424325,,150905_142120,8.647,-129.881,-3.28,-16.804,27.848,-31.997,3.58,1.63,,,,88,1943,5.8,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,,,0,1,0,0,,26,6,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,,0.013,-0.081
FF,9/5/15,97.1,-2.97,6.08,"Arrieta, Jake",457454,453562,,foul,,,,,4,Jarrod Saltalamacchia strikes out swinging.,R,L,R,CHC,AZ,S,,,2,2,2015,-0.92,1.22,-0.59,2.37,,,,2,4,Top,,,,,424325,,150905_142053,9.188,-140.946,-7.661,-14.224,33.512,-14.559,3.58,1.63,,,,96.4,2216,6.3,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,,,,,,,,26,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,,0,0
CU,9/5/15,82.7,-3.24,6.47,"Arrieta, Jake",457454,453562,,ball,,,,,11,Jarrod Saltalamacchia strikes out swinging.,R,L,R,CHC,AZ,B,,,1,2,2015,0.99,-1.28,-1.01,3.17,,,,2,4,Top,,,,,424325,,150905_142032,3.449,-120.314,1.746,8.556,27.442,-44.966,3.58,1.63,,,,81.1,2728,5.9,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,,,,,,,,26,4,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,,0,0.014
SL,9/5/15,92.4,-3.33,6.11,"Arrieta, Jake",457454,453562,,called_strike,,,,,4,Jarrod Saltalamacchia strikes out swinging.,R,L,R,CHC,AZ,S,,,1,1,2015,0.3,0.37,-0.55,2.61,,,,2,4,Top,,,,,424325,,150905_142016,7.001,-134.403,-4.207,2.139,27.422,-27.08,3.58,1.63,,,,91.3,2443,5.7,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,,,,,,,,26,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,,0,-0.024
FF,9/5/15,96.7,-2.94,6.13,"Arrieta, Jake",457454,453562,,swinging_strike,,,,,4,Jarrod Saltalamacchia strikes out swinging.,R,L,R,CHC,AZ,S,,,1,0,2015,-0.89,1.46,-0.34,2.77,,,,2,4,Top,,,,,424325,,150905_141955,9.689,-140.251,-7.152,-13.887,33.977,-11.752,3.58,1.63,,,,95.6,2195,6.2,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,,,,,,,,26,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,,0,-0.021
CU,9/5/15,83.3,-3.04,6.24,"Arrieta, Jake",457454,453562,,ball,,,,,14,Jarrod Saltalamacchia strikes out swinging.,R,L,R,CHC,AZ,B,,,0,0,2015,1.02,-1.1,0.4,1.26,,,,2,4,Top,,,,,424325,,150905_141942,6.432,-121.05,-2.884,8.289,27.682,-42.348,3.58,1.63,,,,81.1,2735,5.5,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,,,,,,,,26,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,,0,0.014
CH,9/5/15,90.4,-3.2,6.13,"Arrieta, Jake",444482,453562,field_out,hit_into_play,,,,,4,"David Peralta grounds out, second baseman Starlin Castro to first baseman Anthony Rizzo.",R,L,R,CHC,AZ,X,4,ground_ball,1,0,2015,-1.01,0.07,-0.49,2.59,,,,1,4,Top,144.84,159.06,,,424325,,150905_141903,9.654,-131.292,-3.226,-13.598,27.196,-30.979,3.53,1.62,66,92.3,2,89.9,1655,6.2,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,0.407,0.367,0,1,0,0,2,25,2,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,,0.019,-0.179
SL,9/5/15,93.1,-3.08,6.16,"Arrieta, Jake",444482,453562,,ball,,,,,12,"David Peralta grounds out, second baseman Starlin Castro to first baseman Anthony Rizzo.",R,L,R,CHC,AZ,B,,,0,0,2015,0.63,0.36,1.65,3.17,,,,1,4,Top,,,,,424325,,150905_141845,11.651,-135.067,-2.871,5.206,27.928,-27.388,3.53,1.62,,,,92.1,1230,5.9,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,,,,,,,,25,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard,,0,0.024
CH,9/5/15,91.2,-3.15,6,"Arrieta, Jake",502671,453562,strikeout,swinging_strike,,,,,5,Paul Goldschmidt strikes out swinging.,R,R,R,CHC,AZ,S,2,,1,2,2015,-1.3,0.37,-0.07,2.22,,,,0,4,Top,,,,,424325,,150905_141820,11.374,-132.254,-4.647,-17.47,28.684,-27.168,3.49,1.61,,,,90.6,1940,6.4,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,,,0,1,0,0,,24,4,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,,0.027,-0.165
SI,9/5/15,95.8,-2.94,6.05,"Arrieta, Jake",502671,453562,,foul,,,,,6,Paul Goldschmidt strikes out swinging.,R,R,R,CHC,AZ,S,,,1,1,2015,-1.02,1.21,0.73,2.78,,,,0,4,Top,,,,,424325,,150905_141742,12.963,-138.697,-6.137,-15.83,30.163,-15.591,3.49,1.61,,,,94.9,2356,6.2,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,,,,,,,,24,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,,0,-0.05
FF,9/5/15,96.3,-2.98,6.07,"Arrieta, Jake",502671,453562,,swinging_strike,,,,,5,Paul Goldschmidt strikes out swinging.,R,R,R,CHC,AZ,S,,,1,0,2015,-0.93,1.33,0.1,2.59,,,,0,4,Top,,,,,424325,,150905_141725,11.14,-139.559,-7.085,-14.572,32.767,-13.688,3.49,1.61,,,,95.1,2303,6.1,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,,,,,,,,24,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,,0,-0.042
SI,9/5/15,95.6,-2.75,6.12,"Arrieta, Jake",502671,453562,,ball,,,,,3,Paul Goldschmidt strikes out swinging.,R,R,R,CHC,AZ,B,,,0,0,2015,-1.2,1.25,0.79,3.22,,,,0,4,Top,,,,,424325,,150905_141711,12.984,-138.423,-5.123,-18.118,30.701,-15.374,3.69,1.59,,,,94.7,2294,6.2,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,,,,,,,,24,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,,0,0.033
SL,9/5/15,92,-3.19,6.02,"Arrieta, Jake",572041,453562,field_out,hit_into_play,,,,,6,A.J. Pollock lines out to shortstop Addison Russell.,R,R,R,CHC,AZ,X,6,line_drive,2,0,2015,0.31,0.7,0.38,2.69,,,,2,3,Top,105.7,155.51,,,424325,,150905_140753,9.084,-133.612,-4.455,1.814,26.939,-23.114,3.45,1.52,171,82.2,12,91,2559,5.9,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,0.747,0.691,0,1,0,0,4,20,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,,0.011,-0.138
CU,9/5/15,81.4,-3.18,6.57,"Arrieta, Jake",572041,453562,,ball,,,,,11,A.J. Pollock lines out to shortstop Addison Russell.,R,R,R,CHC,AZ,B,,,1,0,2015,1.17,-1.1,-0.72,3.88,,,,2,3,Top,,,,,424325,,150905_140734,3.558,-118.341,3.079,9.959,25.906,-43.234,3.45,1.52,,,,79.8,2740,5.8,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,,,,,,,,20,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,,0,0.025
SI,9/5/15,95.5,-2.63,6.18,"Arrieta, Jake",572041,453562,,ball,,,,,14,A.J. Pollock lines out to shortstop Addison Russell.,R,R,R,CHC,AZ,B,,,0,0,2015,-1.07,0.86,0.9,1.99,,,,2,3,Top,,,,,424325,,150905_140717,12.627,-138.221,-7.766,-16.363,31.423,-19.832,3.45,1.52,,,,94.4,2284,6.2,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,,,,,,,,20,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,,0,0.014
CU,9/5/15,82,-3.13,6.41,"Arrieta, Jake",542255,453562,field_out,hit_into_play,,,,,5,"Ender Inciarte grounds out, second baseman Starlin Castro to first baseman Anthony Rizzo.",R,L,R,CHC,AZ,X,4,ground_ball,1,2,2015,1.21,-1.39,-0.06,2.36,,,,1,3,Top,143.31,160.59,,,424325,,150905_140642,4.989,-119.317,0.283,10.058,27.777,-45.445,3.2,1.33,14,87,-11,80.3,2761,5.8,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,0.167,0.159,0,1,0,0,2,19,4,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,,0.018,-0.108
SL,9/5/15,93.8,-3.07,6.05,"Arrieta, Jake",542255,453562,,foul,,,,,6,"Ender Inciarte grounds out, second baseman Starlin Castro to first baseman Anthony Rizzo.",R,L,R,CHC,AZ,S,,,1,1,2015,0.48,0.53,0.55,2.22,,,,1,3,Top,,,,,424325,,150905_140616,8.984,-136.105,-5.787,4.142,27.386,-24.627,3.11,1.33,,,,92.9,2438,5.9,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,,,,,,,,19,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,,0,-0.039
SI,9/5/15,97.5,-2.79,6.08,"Arrieta, Jake",542255,453562,,called_strike,,,,,5,"Ender Inciarte grounds out, second baseman Starlin Castro to first baseman Anthony Rizzo.",R,L,R,CHC,AZ,S,,,1,0,2015,-1.04,1.11,0.12,2.19,,,,1,3,Top,,,,,424325,,150905_140603,11.05,-141.28,-7.966,-16.384,33.773,-15.843,3.39,1.53,,,,96.4,2352,6.3,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,,,,,,,,19,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,,0,-0.031
SI,9/5/15,96.6,-2.75,6.11,"Arrieta, Jake",542255,453562,,ball,,,,,14,"Ender Inciarte grounds out, second baseman Starlin Castro to first baseman Anthony Rizzo.",R,L,R,CHC,AZ,B,,,0,0,2015,-1.3,0.97,1.1,2.02,,,,1,3,Top,,,,,424325,,150905_140549,14.254,-139.713,-7.953,-20.185,33.667,-18.045,3.42,1.53,,,,95.7,2291,6.5,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,,,,,,,,19,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,,0,0.024
SI,9/5/15,96.7,-3.08,6.03,"Arrieta, Jake",592662,453562,field_out,hit_into_play,,,,,13,Robbie Ray lines out to shortstop Addison Russell.,R,L,R,CHC,AZ,X,6,line_drive,2,2,2015,-1.25,1.04,-0.89,2.78,,,,0,3,Top,109.26,158.05,,,424325,,150905_140506,9.399,-140.35,-5.819,-18.461,32.985,-17.495,3.85,1.75,166,80.4,10,96.5,2305,6.6,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,0.413,0.372,0,1,0,0,4,18,7,Sinker,0,0,0,0,0,0,0,0,Standard,Strategic,,0.025,-0.201
SL,9/5/15,92.6,-3.23,6.16,"Arrieta, Jake",592662,453562,,foul,,,,,5,Robbie Ray lines out to shortstop Addison Russell.,R,L,R,CHC,AZ,S,,,2,2,2015,0.34,0.67,0.17,3.15,,,,0,3,Top,,,,,424325,,150905_140446,8.605,-134.651,-3.582,2.37,27.569,-23.627,3.85,1.75,,,,91.6,1305,5.8,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,,,,,,,,18,6,Slider,0,0,0,0,0,0,0,0,Standard,Strategic,,0,0
SI,9/5/15,95.9,-2.99,6.21,"Arrieta, Jake",592662,453562,,foul,,,,,1,Robbie Ray lines out to shortstop Addison Russell.,R,L,R,CHC,AZ,S,,,2,2,2015,-1.27,0.81,-0.74,3.61,,,,0,3,Top,,,,,424325,,150905_140426,9.533,-139.197,-3.296,-18.412,30.839,-21.283,3.85,1.75,,,,95,2283,6.1,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,,,,,,,,18,5,Sinker,0,0,0,0,0,0,0,0,Standard,Strategic,,0,0
SI,9/5/15,95.8,-2.93,6.04,"Arrieta, Jake",592662,453562,,swinging_strike,,,,,5,Robbie Ray lines out to shortstop Addison Russell.,R,L,R,CHC,AZ,S,,,2,1,2015,-1.27,0.91,-0.2,2.48,,,,0,3,Top,,,,,424325,,150905_140412,10.924,-138.935,-6.293,-18.657,29.357,-19.325,3.85,1.75,,,,95.1,2280,6.2,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,,,,,,,,18,4,Sinker,0,0,0,0,0,0,0,0,Standard,Strategic,,0,-0.062
SI,9/5/15,95.6,-3.04,5.99,"Arrieta, Jake",592662,453562,,called_strike,,,,,13,Robbie Ray lines out to shortstop Addison Russell.,R,L,R,CHC,AZ,S,,,2,0,2015,-1.18,1.03,-0.88,2.11,,,,0,3,Top,,,,,424325,,150905_140359,9.004,-138.642,-7.473,-16.969,27.806,-17.665,3.85,1.75,,,,95.8,2215,6.6,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,,,,,,,,18,3,Sinker,0,0,0,0,0,0,0,0,Standard,Strategic,,0,-0.056
SI,9/5/15,94.3,-2.88,6.3,"Arrieta, Jake",592662,453562,,ball,,,,,1,Robbie Ray lines out to shortstop Addison Russell.,R,L,R,CHC,AZ,B,,,1,0,2015,-1.07,1.11,-0.57,3.72,,,,0,3,Top,,,,,424325,,150905_140344,9.057,-136.905,-3.737,-15.154,27.647,-17.718,3.64,1.61,,,,94.7,2216,6.7,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,,,,,,,,18,2,Sinker,0,0,0,0,0,0,0,0,Standard,Strategic,,0,0.062
SI,9/5/15,94.6,-2.99,6.3,"Arrieta, Jake",592662,453562,,ball,,,,,11,Robbie Ray lines out to shortstop Addison Russell.,R,L,R,CHC,AZ,B,,,0,0,2015,-1.24,1.11,-1.45,3.17,,,,0,3,Top,,,,,424325,,150905_140332,7.336,-137.382,-5.293,-17.143,30.722,-17.334,3.85,1.75,,,,93.5,2228,6,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,,,,,,,,18,1,Sinker,0,0,0,0,0,0,0,0,Standard,Strategic,,0,0.033
CU,9/5/15,83.1,-3.04,6.32,"Arrieta, Jake",572008,453562,field_out,hit_into_play,,,,,5,Chris Owings flies out to right fielder Austin Jackson.,R,R,R,CHC,AZ,X,9,fly_ball,1,2,2015,0.75,-1.31,-0.09,1.99,,,,2,2,Top,201.24,98.59,,,424325,,150905_134713,5.771,-120.799,-0.748,5.706,29.203,-44.714,3.16,1.45,315,92.7,33,81.2,2748,5.9,415666,453562,424325,519203,516770,595879,608365,592178,451594,457706,50,0.12,0.197,0,1,0,0,3,12,4,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,,0.01,-0.068
